,zipcode,AGI_STUB,N1,A00100
8145,60464,21,5090,612305
8146,60465,21,9190,462501
8147,60466,21,10590,419804
8148,60467,21,13340,1368495
8149,60468,21,2990,171634
8150,60469,21,2450,86696
8151,60470,21,300,19201
8152,60471,21,6230,275611
8153,60472,21,1870,49164
8154,60473,21,11200,542736
8155,60475,21,4630,198352
8156,60476,21,1150,53797
8157,60477,21,20320,1205812
8158,60478,21,8260,358055
8159,60479,21,330,21831
8160,60480,21,2860,213267
8161,60481,21,5710,318020
8162,60482,21,5520,230223
8163,60484,21,2950,105727
8164,60487,21,13010,922912
8165,60490,21,8840,712356
8166,60491,21,11240,972743
8167,60501,21,4990,162911
8168,60502,21,9870,999136
8169,60503,21,6460,516904
8170,60504,21,16940,1045766
8171,60505,21,25490,763873
8172,60506,21,23410,1089377
8173,60510,21,14080,1238604
8174,60511,21,890,102121
8175,60512,21,600,42050
8176,60513,21,9950,546950
8177,60514,21,4690,740904
8178,60515,21,14040,1533006
8179,60516,21,15280,1254826
8180,60517,21,16650,1081105
8181,60518,21,1640,88527
8182,60520,21,1400,84717
8183,60521,21,8040,2812085
8184,60523,21,5490,1561766
8185,60525,21,15890,1637037
8186,60526,21,6620,564616
8187,60527,21,15040,2146694
8188,60530,21,310,17200
8189,60531,21,910,49530
8190,60532,21,14360,1156885
8191,60534,21,5020,202348
8192,60538,21,12330,660911
8193,60540,21,20170,2836982
8194,60541,21,1400,100610
8195,60542,21,8090,585157
8196,60543,21,16870,1240822
8197,60544,21,12540,823486
8198,60545,21,5900,325487
8199,60546,21,8080,661555
8200,60548,21,5770,294561
8201,60549,21,340,20655
8202,60550,21,640,39927
8203,60551,21,1700,97197
8204,60552,21,2110,126794
8205,60553,21,370,21240
8206,60554,21,5670,553471
8207,60555,21,7080,460051
8208,60556,21,890,55068
8209,60558,21,6160,1201725
8210,60559,21,12620,776469
8211,60560,21,10860,793344
8212,60561,21,12720,1024085
8213,60563,21,18010,1592894
8214,60564,21,18030,2414926
8215,60565,21,19570,2185735
8216,60585,21,9230,934157
8217,60586,21,19930,1283007
8218,60601,21,6420,1627987
8219,60602,21,1370,390963
8220,60603,21,1560,510469
8221,60604,21,880,470307
8222,60605,21,12410,1455673
8223,60606,21,2590,1099725
8224,60607,21,12220,1393849
8225,60608,21,29800,1050919
8226,60609,21,24080,761915
8227,60610,21,21890,3623861
8228,60611,21,18130,6361972
8229,60612,21,14530,594586
8230,60613,21,28960,2482063
8231,60614,21,35570,6909057
8232,60615,21,18040,1113417
8233,60616,21,23490,1247782
8234,60617,21,34970,1224631
8235,60618,21,44650,2699152
8236,60619,21,29770,1008152
8237,60620,21,31760,980609
8238,60621,21,12360,269366
8239,60622,21,28580,2291716
8240,60623,21,32860,818676
8241,60624,21,15150,351979
8242,60625,21,36310,1846565
8243,60626,21,22940,937673
8244,60628,21,31180,982179
8245,60629,21,45950,1430553
8246,60630,21,27010,1339122
8247,60631,21,15210,1103639
8248,60632,21,35300,1041146
8249,60633,21,5510,234684
8250,60634,21,37820,1580304
8251,60636,21,15200,351861
8252,60637,21,18600,854297
8253,60638,21,27070,1307929
8254,60639,21,37420,1076382
8255,60640,21,34620,2020001
8256,60641,21,33850,1378741
8257,60642,21,10730,806873
8258,60643,21,24750,1369545
8259,60644,21,19650,499726
8260,60645,21,20120,1021913
8261,60646,21,13360,1113846
8262,60647,21,42640,2332286
8263,60649,21,19960,668043
8264,60651,21,26990,725459
8265,60652,21,19440,852951
8266,60653,21,12760,495984
8267,60654,21,10670,2140527
8268,60655,21,14130,990802
8269,60656,21,14340,759203
8270,60657,21,40630,4277351
8271,60659,21,17090,787270
8272,60660,21,21870,1091730
8273,60661,21,5450,709740
8274,60706,21,12200,567367
8275,60707,21,21020,964168
8276,60712,21,6280,669698
8277,60714,21,15390,796409
8278,60803,21,10970,495111
8279,60804,21,32350,954406
8280,60805,21,10000,579505
8281,60827,21,11320,321039
8282,60901,21,15740,677536
8283,60911,21,680,52916
8284,60912,21,270,10017
8285,60913,21,790,46686
8286,60914,21,12410,757256
8287,60915,21,5300,208928
8288,60917,21,250,14942
8289,60918,21,430,22634
8290,60919,21,240,11972
8291,60921,21,650,35518
8292,60922,21,1160,56185
8293,60924,21,820,42284
8294,60927,21,1050,64089
8295,60928,21,370,17806
8296,60929,21,340,18221
8297,60930,21,400,20133
8298,60931,21,290,14965
8299,60934,21,130,8115
8300,60935,21,490,30844
8301,60936,21,2030,119367
8302,60938,21,1010,45117
8303,60940,21,1600,90397
8304,60941,21,970,60743
8305,60942,21,2650,103149
8306,60946,21,190,9637
8307,60948,21,690,45017
8308,60949,21,280,9702
8309,60950,21,5520,300211
8310,60951,21,420,22463
8311,60952,21,300,15373
8312,60953,21,1060,60990
8313,60954,21,2840,122629
8314,60955,21,950,42748
8315,60957,21,2540,120647
8316,60958,21,570,13862
8317,60959,21,470,23188
8318,60960,21,420,17525
8319,60961,21,380,22759
8320,60962,21,240,12273
8321,60963,21,790,39019
8322,60964,21,2450,128675
8323,60966,21,680,29142
8324,60968,21,210,11708
8325,60970,21,3120,153450
8326,60973,21,170,10196
8327,61001,21,1070,36347
8328,61006,21,820,43799
8329,61007,21,230,12133
8330,61008,21,15860,866905
8331,61010,21,3730,253086
8332,61011,21,1460,143116
8333,61012,21,1000,45531
8334,61014,21,570,33254
8335,61015,21,470,28303
8336,61016,21,2580,164884
8337,61018,21,550,26437
8338,61019,21,1620,99268
8339,61020,21,1270,70331
8340,61021,21,10470,533148
8341,61024,21,1260,73274
8342,61025,21,2360,153076
8343,61028,21,980,48525
8344,61030,21,1070,49633
8345,61031,21,730,39609
8346,61032,21,14090,626145
8347,61036,21,3490,213322
8348,61038,21,610,32860
8349,61039,21,360,19891
8350,61041,21,680,24985
8351,61042,21,240,14633
8352,61044,21,120,5282
8353,61046,21,1430,84017
8354,61047,21,810,42523
8355,61048,21,2100,110268
8356,61049,21,270,15985
8357,61050,21,200,8397
8358,61051,21,750,40175
8359,61052,21,550,33407
8360,61053,21,1350,64736
8361,61054,21,1740,76591
8362,61060,21,720,33519
8363,61061,21,3450,195860
8364,61062,21,900,47827
8365,61063,21,1980,112684
8366,61064,21,1860,90812
8367,61065,21,4810,275094
8368,61067,21,360,18159
8369,61068,21,6800,326659
8370,61070,21,530,28258
8371,61071,21,6590,287060
8372,61072,21,5340,347918
8373,61073,21,9610,722296
8374,61074,21,2130,83869
8375,61075,21,520,25955
8376,61078,21,690,37920
8377,61080,21,4870,253648
8378,61081,21,10390,506086
8379,61084,21,1550,101294
8380,61085,21,1630,73732
8381,61087,21,800,32291
8382,61088,21,2900,186352
8383,61089,21,400,18447
8384,61101,21,8720,288814
8385,61102,21,7820,275207
8386,61103,21,10540,470877
8387,61104,21,7150,185523
8388,61107,21,14800,967083
8389,61108,21,13550,616184
8390,61109,21,12410,522616
8391,61111,21,11240,582730
8392,61114,21,7710,608997
8393,61115,21,11140,491247
8394,61201,21,17190,799332
8395,61230,21,610,32800
8396,61231,21,2540,138471
8397,61232,21,700,39343
8398,61234,21,650,36194
8399,61235,21,690,38995
8400,61238,21,1440,76792
8401,61239,21,530,15466
8402,61240,21,3070,225045
8403,61241,21,3420,175204
8404,61242,21,600,44695
8405,61243,21,110,8202
8406,61244,21,11130,484425
8407,61250,21,1320,73293
8408,61251,21,190,11281
8409,61252,21,2690,151498
8410,61254,21,5770,445991
8411,61256,21,940,60941
8412,61257,21,570,30627
8413,61259,21,650,44771
8414,61260,21,400,20760
8415,61261,21,460,19160
8416,61262,21,390,23835
8417,61264,21,5160,299331
8418,61265,21,22640,1206960
8419,61270,21,3650,196386
8420,61272,21,690,33620
8421,61273,21,1650,99332
8422,61274,21,170,8936
8423,61275,21,2020,143624
8424,61277,21,1570,90632
8425,61279,21,530,31284
8426,61281,21,1260,83954
8427,61282,21,3870,170074
8428,61283,21,700,36744
8429,61284,21,1230,88629
8430,61285,21,830,42092
8431,61301,21,5040,247905
8432,61310,21,1900,92584
8433,61311,21,120,6961
8434,61312,21,250,14244
8435,61313,21,130,7394
8436,61314,21,420,19863
8437,61318,21,330,17519
8438,61319,21,600,33855
8439,61320,21,350,16470
8440,61321,21,150,7055
8441,61325,21,470,28608
8442,61326,21,1190,67969
8443,61327,21,620,36202
8444,61329,21,680,31625
8445,61330,21,750,43413
8446,61333,21,180,10482
8447,61334,21,350,18740
8448,61335,21,270,18208
8449,61336,21,290,16339
8450,61337,21,220,9325
8451,61341,21,3810,206310
8452,61342,21,4320,218649
8453,61344,21,170,8027
8454,61345,21,410,19937
8455,61348,21,2410,120449
8456,61349,21,480,28596
8457,61350,21,11920,649114
8458,61353,21,630,31051
8459,61354,21,5480,292969
8460,61356,21,5410,296620
8461,61358,21,210,9011
8462,61360,21,1660,92764
8463,61361,21,680,31119
8464,61362,21,2950,134567
8465,61364,21,9080,415002
8466,61367,21,410,23368
8467,61368,21,670,31900
8468,61369,21,790,41504
8469,61370,21,680,38091
8470,61373,21,1030,62963
8471,61375,21,530,31532
8472,61376,21,990,55797
8473,61377,21,630,34471
8474,61378,21,250,17125
8475,61379,21,630,28686
8476,61401,21,14620,695210
8477,61410,21,1760,70769
8478,61411,21,180,8937
8479,61412,21,680,38888
8480,61413,21,550,30734
8481,61414,21,380,23113
8482,61415,21,810,41350
8483,61417,21,130,6427
8484,61418,21,320,16256
8485,61420,21,530,26211
8486,61421,21,650,35601
8487,61422,21,1530,63406
8488,61423,21,310,17012
8489,61425,21,250,10874
8490,61427,21,1040,49946
8491,61428,21,520,38716
8492,61430,21,390,24677
8493,61431,21,150,7121
8494,61432,21,320,17705
8495,61434,21,1540,70555
8496,61436,21,430,25735
8497,61437,21,400,20828
8498,61438,21,350,20136
8499,61440,21,370,16187
8500,61441,21,430,21791
8501,61442,21,290,10796
8502,61443,21,6220,250041
8503,61447,21,460,22645
8504,61448,21,1810,96224
8505,61449,21,210,9456
8506,61450,21,790,36959
8507,61451,21,190,10086
8508,61452,21,130,5656
8509,61453,21,310,14146
8510,61454,21,300,11492
8511,61455,21,7430,375797
8512,61458,21,400,17982
8513,61459,21,170,8279
8514,61460,21,140,6241
8515,61462,21,5140,240386
8516,61465,21,600,29268
8517,61466,21,150,7710
8518,61467,21,540,30541
8519,61469,21,990,41302
8520,61470,21,220,10000
8521,61472,21,330,17857
8522,61473,21,780,67376
8523,61474,21,130,5830
8524,61475,21,130,6556
8525,61476,21,210,12497
8526,61477,21,290,13498
8527,61478,21,130,7591
8528,61480,21,600,28984
8529,61482,21,320,15447
8530,61483,21,890,51349
8531,61484,21,410,15777
8532,61485,21,290,15807
8533,61486,21,760,37432
8534,61488,21,540,27330
8535,61489,21,450,23294
8536,61490,21,530,29709
8537,61491,21,1020,59095
8538,61501,21,830,35356
8539,61516,21,320,19579
8540,61517,21,1650,159110
8541,61520,21,7160,325160
8542,61523,21,5590,329023
8543,61525,21,4420,600251
8544,61526,21,540,43867
8545,61528,21,1330,178265
8546,61529,21,1400,83285
8547,61530,21,2970,183995
8548,61531,21,1580,80253
8549,61532,21,220,10203
8550,61533,21,1140,60839
8551,61534,21,820,49727
8552,61535,21,810,71375
8553,61536,21,1550,100844
8554,61537,21,1320,76516
8555,61540,21,1400,71328
8556,61542,21,1670,81845
8557,61544,21,370,13946
8558,61545,21,310,19431
8559,61546,21,1990,105711
8560,61547,21,1810,137660
8561,61548,21,5740,501134
8562,61550,21,8930,759659
8563,61554,21,20040,976045
8564,61559,21,1580,115216
8565,61560,21,330,18571
8566,61561,21,1360,98731
8567,61565,21,710,42366
8568,61567,21,300,13136
8569,61568,21,2210,166536
8570,61569,21,610,37343
8571,61570,21,840,43500
8572,61571,21,11650,797985
8573,61572,21,490,25429
8574,61602,21,460,55460
8575,61603,21,7640,223963
8576,61604,21,14700,577062
8577,61605,21,6110,133537
8578,61606,21,2310,102787
8579,61607,21,5600,287834
8580,61610,21,2630,92536
8581,61611,21,12550,728446
8582,61614,21,14840,1125561
8583,61615,21,11910,1166934
8584,61616,21,3240,174661
8585,61701,21,17520,842698
8586,61704,21,18400,1551087
8587,61705,21,6240,570482
8588,61720,21,120,6412
8589,61721,21,280,15388
8590,61722,21,270,15368
8591,61723,21,1150,62742
8592,61724,21,230,12754
8593,61725,21,790,55269
8594,61726,21,1290,68953
8595,61727,21,4660,259894
8596,61728,21,680,39579
8597,61729,21,540,43536
8598,61730,21,190,9223
8599,61731,21,120,7627
8600,61732,21,1040,69827
8601,61733,21,570,34401
8602,61734,21,1310,74612
8603,61735,21,170,10005
8604,61736,21,860,66453
8605,61737,21,280,17264
8606,61738,21,2020,148174
8607,61739,21,2380,152608
8608,61740,21,750,45775
8609,61741,21,790,47486
8610,61742,21,530,47262
8611,61743,21,110,7282
8612,61744,21,970,63799
8613,61745,21,2040,131784
8614,61747,21,700,44481
8615,61748,21,1370,139481
8616,61749,21,260,14153
8617,61752,21,2120,132914
8618,61753,21,1460,96259
8619,61754,21,640,37129
8620,61755,21,2090,136891
8621,61756,21,1070,65735
8622,61759,21,760,45626
8623,61760,21,1190,68965
8624,61761,21,19100,1123333
8625,61764,21,6080,323523
8626,61769,21,290,13364
8627,61770,21,530,26906
8628,61771,21,440,27158
8629,61772,21,210,12851
8630,61773,21,240,10924
8631,61774,21,480,27587
8632,61775,21,150,9104
8633,61776,21,710,55605
8634,61777,21,450,26178
8635,61778,21,320,13978
8636,61801,21,8580,422147
8637,61802,21,9190,472400
8638,61810,21,160,9475
8639,61811,21,300,14084
8640,61812,21,200,9042
8641,61813,21,880,41067
8642,61814,21,600,30738
8643,61816,21,240,13723
8644,61817,21,1220,65172
8645,61818,21,820,39207
8646,61820,21,9330,376765
8647,61821,21,14640,833208
8648,61822,21,10790,1001572
8649,61830,21,260,14719
8650,61832,21,15110,603884
8651,61833,21,1000,33738
8652,61834,21,3290,190316
8653,61839,21,270,14162
8654,61840,21,340,26355
8655,61841,21,680,38345
8656,61842,21,1390,79945
8657,61843,21,1170,61091
8658,61844,21,510,31282
8659,61845,21,210,10324
8660,61846,21,2200,88640
8661,61847,21,610,33097
8662,61849,21,900,50873
8663,61850,21,250,11873
8664,61851,21,210,12186
8665,61852,21,110,5417
8666,61853,21,6120,472642
8667,61854,21,750,40339
8668,61856,21,3750,268159
8669,61858,21,1560,79466
8670,61859,21,600,35816
8671,61862,21,240,13313
8672,61863,21,420,23914
8673,61864,21,850,57082
8674,61865,21,660,32426
8675,61866,21,6850,248370
8676,61870,21,580,25939
8677,61872,21,350,18843
8678,61873,21,2890,183372
8679,61874,21,3280,222857
8680,61875,21,370,28433
8681,61876,21,340,17726
8682,61877,21,810,47150
8683,61878,21,730,34754
8684,61880,21,2070,118262
8685,61882,21,320,18437
8686,61883,21,2110,84186
8687,61884,21,580,45913
8688,61910,21,2000,98601
8689,61911,21,2120,104971
8690,61912,21,610,33852
8691,61913,21,800,37901
8692,61914,21,930,43825
8693,61917,21,260,13823
8694,61919,21,370,23801
8695,61920,21,8230,423097
8696,61924,21,1010,55663
8697,61925,21,460,31293
8698,61928,21,360,18454
8699,61929,21,380,17416
8700,61930,21,240,9971
8701,61931,21,540,28187
8702,61932,21,220,11069
8703,61933,21,490,24170
8704,61937,21,890,45899
8705,61938,21,10090,506172
8706,61940,21,100,4008
8707,61942,21,540,30070
8708,61943,21,750,37127
8709,61944,21,5660,273268
8710,61951,21,3680,220231
8711,61953,21,3090,158214
8712,61956,21,1380,63414
8713,61957,21,860,37900
8714,62001,21,840,51925
8715,62002,21,14460,652172
8716,62006,21,270,12700
8717,62009,21,780,32192
8718,62010,21,5270,287147
8719,62012,21,3180,179648
8720,62013,21,260,11738
8721,62014,21,1800,88788
8722,62015,21,240,12805
8723,62016,21,1790,85956
8724,62017,21,520,22763
8725,62018,21,1460,48367
8726,62019,21,230,10142
8727,62021,21,470,29476
8728,62022,21,600,30483
8729,62024,21,4410,193208
8730,62025,21,14630,1184700
8731,62027,21,240,9739
8732,62028,21,460,22787
8733,62031,21,460,20419
8734,62032,21,350,16559
8735,62033,21,2050,94464
8736,62034,21,6570,497679
8737,62035,21,7710,481035
8738,62036,21,340,18796
8739,62037,21,920,53012
8740,62040,21,19700,830149
8741,62044,21,870,43763
8742,62045,21,240,9253
8743,62047,21,700,34384
8744,62048,21,650,24080
8745,62049,21,2900,154719
8746,62050,21,190,6849
8747,62051,21,430,17621
8748,62052,21,5690,285622
8749,62053,21,290,13839
8750,62054,21,350,14872
8751,62056,21,4020,189040
8752,62060,21,1790,50851
8753,62061,21,840,50884
8754,62062,21,3890,310719
8755,62063,21,540,26727
8756,62067,21,1150,71399
8757,62069,21,1490,69124
8758,62074,21,490,24818
8759,62075,21,1510,72949
8760,62079,21,130,8105
8761,62080,21,860,36237
8762,62081,21,140,5322
8763,62082,21,1210,47935
8764,62083,21,110,5187
8765,62084,21,700,29439
8766,62086,21,580,25999
8767,62087,21,850,27808
8768,62088,21,3150,172253
8769,62090,21,420,11618
8770,62091,21,160,7534
8771,62092,21,1200,47354
8772,62094,21,500,21358
8773,62095,21,5110,218559
8774,62097,21,1310,82013
8775,62201,21,2200,49774
8776,62203,21,3040,88642
8777,62204,21,2460,52450
8778,62205,21,3420,87011
8779,62206,21,5950,166173
8780,62207,21,2970,71337
8781,62208,21,8760,452592
8782,62214,21,570,31395
8783,62215,21,900,53159
8784,62216,21,1240,85071
8785,62217,21,370,15486
8786,62218,21,770,47929
8787,62220,21,9050,460744
8788,62221,21,13050,779557
8789,62223,21,8690,558982
8790,62225,21,1950,92143
8791,62226,21,14500,791755
8792,62230,21,3220,184898
8793,62231,21,3550,193172
8794,62232,21,3170,168545
8795,62233,21,2890,144082
8796,62234,21,15880,806413
8797,62236,21,6390,534910
8798,62237,21,1200,52223
8799,62238,21,250,9997
8800,62239,21,2290,93873
8801,62240,21,770,32616
8802,62241,21,520,25539
8803,62242,21,670,31574
8804,62243,21,2910,187814
8805,62244,21,470,28927
8806,62245,21,900,52292
8807,62246,21,3740,194393
8808,62249,21,7720,497984
8809,62250,21,240,10745
8810,62253,21,320,11845
8811,62254,21,2520,148766
8812,62255,21,520,20966
8813,62257,21,1350,68600
8814,62258,21,4550,269398
8815,62260,21,3620,248337
8816,62262,21,780,33232
8817,62263,21,2640,148754
8818,62264,21,1580,84665
8819,62265,21,2050,116163
8820,62268,21,360,19766
8821,62269,21,15550,1119763
8822,62271,21,1050,61842
8823,62272,21,700,27342
8824,62274,21,2860,130922
8825,62275,21,1630,83803
8826,62277,21,630,29018
8827,62278,21,3260,189206
8828,62280,21,170,9226
8829,62281,21,1140,83847
8830,62284,21,260,11323
8831,62285,21,2110,164733
8832,62286,21,2750,121338
8833,62288,21,1370,68364
8834,62293,21,2350,139642
8835,62294,21,6820,458734
8836,62295,21,700,38726
8837,62297,21,180,8494
8838,62298,21,8310,555809
8839,62301,21,15230,671294
8840,62305,21,9290,646368
8841,62311,21,410,19266
8842,62312,21,880,42638
8843,62313,21,180,9042
8844,62314,21,270,10525
8845,62316,21,280,12360
8846,62320,21,1020,47107
8847,62321,21,1870,98423
8848,62323,21,110,5262
8849,62324,21,580,23997
8850,62325,21,170,7907
8851,62326,21,1170,50268
8852,62330,21,830,38278
8853,62338,21,730,40786
8854,62339,21,410,18464
8855,62340,21,740,33934
8856,62341,21,1690,81901
8857,62343,21,340,15595
8858,62345,21,140,6844
8859,62346,21,110,5123
8860,62347,21,1040,53470
8861,62349,21,310,14091
8862,62351,21,830,40698
8863,62353,21,1710,85976
8864,62354,21,690,35185
8865,62355,21,320,12613
8866,62356,21,240,11197
8867,62357,21,100,3540
8868,62358,21,320,15108
8869,62360,21,810,39814
8870,62361,21,220,7570
8871,62363,21,2610,139213
8872,62365,21,270,12112
8873,62366,21,580,24256
8874,62367,21,530,18760
8875,62370,21,190,8139
8876,62373,21,170,8784
8877,62374,21,170,6490
8878,62375,21,170,8334
8879,62376,21,560,31260
8880,62378,21,440,20693
8881,62379,21,980,43042
8882,62380,21,170,7775
8883,62401,21,9690,592415
8884,62410,21,460,21554
8885,62411,21,2140,97998
8886,62413,21,190,10104
8887,62414,21,880,35886
8888,62417,21,1340,58594
8889,62418,21,960,39938
8890,62419,21,200,7711
8891,62420,21,2070,98979
8892,62421,21,360,18352
8893,62422,21,540,21369
8894,62423,21,320,17053
8895,62424,21,1050,51602
8896,62425,21,290,12056
8897,62426,21,440,16698
8898,62427,21,780,37316
8899,62428,21,1440,60611
8900,62431,21,510,21491
8901,62432,21,270,12537
8902,62433,21,460,24809
8903,62434,21,160,7159
8904,62436,21,290,13114
8905,62438,21,160,7378
8906,62439,21,3460,167251
8907,62440,21,580,33894
8908,62441,21,3420,172945
8909,62442,21,1130,52399
8910,62443,21,750,33260
8911,62444,21,170,6889
